Country Code,Country Name,Series Code,Series Name,YR1960--1960,YR1961--1961,YR1962--1962,YR1963--1963,YR1964--1964,YR1965--1965,YR1966--1966,YR1967--1967,YR1968--1968,YR1969--1969,YR1970--1970,YR1971--1971,YR1972--1972,YR1973--1973,YR1974--1974,YR1975--1975,YR1976--1976,YR1977--1977,YR1978--1978,YR1979--1979,YR1980--1980,YR1981--1981,YR1982--1982,YR1983--1983,YR1984--1984,YR1985--1985,YR1986--1986,YR1987--1987,YR1988--1988,YR1989--1989,YR1990--1990,YR1991--1991,YR1992--1992,YR1993--1993,YR1994--1994,YR1995--1995,YR1996--1996,YR1997--1997,YR1998--1998,YR1999--1999,YR2000--2000,YR2001--2001,YR2002--2002,YR2003--2003,YR2004--2004,YR2005--2005,YR2006--2006,YR2007--2007,YR2008--2008,YR2009--2009,YR2010--2010,YR2011--2011
BEN,Benin,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,810176.9968,839103.7273,881683.1867,923695.4872,967308.9634,1008868.355,1050359.111,1092804.901,1137774.226,1186450.097,1237391.014,1294088.235,1341886.295,1391419.452,1442014.963,1493567.27,1546277.873,1600152.58,1655267.231,1714255.005,..
BEN,Benin,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1094328.374,1128151.529,1171625.998,1213419.245,1248038.562,1275552.318,1294082.521,1309337.913,1330068.59,1354157.126,1382082.334,1414158.72,1471310.716,1528346.823,1587416.629,1644210.274,1703341.029,1760501.101,1820307.566,1878318.051,..
BEN,Benin,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1904052.427,1966403.979,2052009.184,2137456.262,2216355.84,2286824.492,2343630.552,2403021.561,2467087.911,2539533.09,2621524.685,2707847.202,2811810.349,2919345.395,3028160.119,3137851.022,3249058.957,3361782.039,3476249.684,3592690.291,..
BMU,Bermuda,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
BMU,Bermuda,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
BMU,Bermuda,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
BTN,Bhutan,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,73531.11693,71094.5241,68184.345,66190.06708,65211.51,67729.23967,71044.9345,76014.49628,82016.52553,88455.91858,95462.26767,103347.4325,111390.8617,117815.5958,124435.9335,130165.9,134198.3894,138345.2927,141674.651,146233.8016,..
BTN,Bhutan,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,126607.9064,124179.4796,121007.7907,118317.7479,115496.92,118055.0368,120371.6056,124518.7095,129844.1121,136102.2,143693.7563,152702.6289,162105.0728,170121.177,176438.4492,183416.25,188365.8372,192965.5186,197355.2646,204303.64,..
BTN,Bhutan,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,200146.7036,195327.8638,189158.4154,184442.4677,180683.8835,185663.7506,191382.0267,200506.6465,211834.377,224517.5512,238955.9259,256031.72,273383.0056,288068.5736,300868.6053,313605,322639.0443,331233.791,338731.1752,350432.3598,..
BOL,Bolivia,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,985816.6683,1028607.961,1081306.046,1120419.421,1167724.905,1249313.08,1322347.721,1356838.991,1409723.59,1433699.415,1468453.579,1503982.828,1559427.33,1619195.285,1640258.79,1693426.961,1756809.685,1812428.456,1865828.71,1923156.721,..
BOL,Bolivia,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1553442.57,1587893.573,1635202.05,1664932.835,1704144.645,1751355.513,1793292.988,1833919.815,1891922.81,1924170.453,1958731.198,2013918.464,2062529.378,2126090.649,2156078.071,2209570.748,2261852.859,2318189.871,2365922.034,2422674.025,..
BOL,Bolivia,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2538119.43,2616660.454,2718129.096,2784068.867,2869800.715,2999485.893,3115511.393,3192588.625,3300699.375,3356641.71,3428163.992,3516424.496,3622743.274,3748578.88,3799353.026,3902519.086,4020129.247,4128248.97,4231496.275,4347968.315,..
BIH,Bosnia and Herzegovina,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,484067.0573,458464.9528,430646.8392,409092.7627,399856.865,393908.45,400007.6261,411798.8585,425566.2572,437755.0129,446053.041,449893.9405,451358.9336,451512.6571,451140.0287,345111.2652,357891.857,408760.3699,414259.1096,431542.0768,..
BIH,Bosnia and Herzegovina,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,756174.0619,702024.7687,644282.7208,602908.8996,602273.0511,628884.57,644152.7206,664098.016,689625.4782,703177,709951.4385,723669.2421,727923.0469,731738.3902,734968.3074,600740.4823,641982.7428,700733.4727,691282.983,690941.2089,..
BIH,Bosnia and Herzegovina,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1239569.002,1159221.258,1073433.704,1011902.956,1001551.072,1023607.74,1043150.74,1076343.06,1114334.583,1141217.385,1154504.322,1172464.278,1178268.153,1183938.625,1185317.768,944378.4624,1001509.01,1108536.173,1103676.474,1121225.225,..
BWA,Botswana,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,198558.5524,223129.4765,225997.2999,239051.1842,246323.4516,254970.3817,267630.39,275147.3355,286499.184,284825.1272,298981.6475,306542.3213,302618.635,317439.4472,332792.805,351898.7649,360247.4238,368635.3835,377430.773,384441.7389,..
BWA,Botswana,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,243303.0378,264797.7439,269983.3165,281926.6396,292230.6539,304917.8068,320703.72,332104.2583,336846.0489,343373.2118,357924.8906,367024.589,369370.3109,385733.2013,402707.58,428524.071,439998.7235,451552.791,464198.5662,472998.1618,..
BWA,Botswana,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,442086.2036,487949.9393,496334.6219,521179.8077,538217.4699,559947.0067,587800.9018,607631.7806,623504.3807,628308.8474,656875.6826,673399.7784,671701.7059,702736.2601,736137.5667,779687.7148,800630.9103,820442.4897,841078.4839,858096.8307,..
BRA,Brazil,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21402347.74,25313082.58,26109316.82,27092343.49,28106376.54,27262510.57,28115059.8,28437723.21,29718830.76,30317706.49,30893052.57,32494410.66,33045638.36,34527711.61,35954954.36,36617926.33,37122443.48,38267865.81,38550332.54,39880108.51,..
BRA,Brazil,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,38380023.09,40574228.03,41476520.51,42249295.97,43041744.44,42923505.48,43785816.62,44187628.56,44779691.97,45441339.51,46114478.34,47180644.89,47649035.51,49239196.96,50240115.05,50887171.31,51572859.25,53001002.97,53133700.54,54258632.3,..
BRA,Brazil,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,59817171.08,65952062.44,67557411.88,69313517.91,71117797.4,70170512.62,71884194,72666411.57,74583317.63,75846575.09,77037186.39,79694899.41,80780365.88,83794548.02,86283197.44,87528603.8,88726808.7,91311863.5,91652614.07,94174561.77,..
BRN,Brunei Darussalam,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,33748.98,35718.75989,37792.79659,40045.53967,42713.8913,45666.27079,48978.39121,52580.13841,56134.07951,59410.64628,62451.83215,64425.59017,66043.45372,67758.82,69383.15598,71189.82755,72892.05921,74462.85242,76294.07781,78086.73376,..
BRN,Brunei Darussalam,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,70568.81562,72441.96516,74131.02056,75915.96049,77713.07911,79512.05486,81331.6669,83238.77321,85219.5202,86983.83849,88883.33916,91137.85269,93358.09446,95476.2199,97573.395,99911.96645,101967.5952,103990.3786,106111.3258,108336.06,..
BRN,Brunei Darussalam,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,104344.9727,108149.8038,111992.4445,115961.8112,120507.5069,125287.3469,130263.6375,135794.9849,141166.5585,146510.129,151326.5504,155593.35,159308.0291,163256.7402,166977.28,170999.3146,174771.259,178523.7291,182210.9468,186388.1138,..
BGR,Bulgaria,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1588151.785,1649650.225,1479694.795,1493198.442,1554411.948,1571086.933,1542676.292,1544827.593,1488012.913,1432361.006,1337223.476,1333830.14,1358230.888,1409746.763,1404306.588,1480234.149,1550905.307,1599515.956,1557314.495,1488456.483,..
BGR,Bulgaria,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1683074.173,1762678.981,1584356.663,1600997.822,1672504.375,1702031.869,1682581.783,1698463.694,1649582.014,1592167.408,1471804.345,1479674.998,1551695.836,1603314.178,1627308.562,1703380.031,1786539.962,1858118.664,1795166.716,1664044.934,..
BGR,Bulgaria,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3268964.47,3411082.856,3069539.549,3093235.226,3223241.261,3273647.656,3229770.29,3245110.498,3139837.992,3023405.052,2807148.441,2809079.739,2907676.583,3011305.153,3031405.867,3187422.286,3339177.974,3461064.381,3348872.529,3152948.969,..
BFA,Burkina Faso,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1999061.635,2053410.323,2110268.035,2183669.399,2250931.52,2314358.658,2382946.244,2453711.525,2526640.377,2591487.056,2682605.316,2755042.494,2837209.062,2926379.966,3015330.214,3120289.169,3195929.723,3295572.447,3398470.032,3504448.089,..
BFA,Burkina Faso,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2086678.797,2137629.454,2194028.64,2281493.276,2362038.8,2434614.473,2512643.963,2590644.882,2677709.156,2736879.06,2852831.74,2930255.608,3030956.663,3132065.581,3240790.875,3365299.715,3435561.481,3551897.331,3672046.813,3791559.065,..
BFA,Burkina Faso,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4086973.942,4191504.48,4301395.642,4464985.221,4612689.507,4748283.991,4894459.351,5045688.525,5202179.314,5331295.741,5538428.584,5683810.102,5869699.948,6055486.122,6256370.32,6481359.95,6625683.36,6849310.031,7071807.212,7301095.487,..
BDI,Burundi,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1375856.154,1388660.889,1398535.286,1403701.42,1406256.42,1404012.017,1398279.05,1395071.341,1406943.938,1430696.095,1467428.734,1515628.786,1573094.87,1638547.886,1705015.5,1778959.313,1855776.731,1934542.586,2008726.628,2075380.629,..
BDI,Burundi,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1243274.527,1255718.24,1262876.942,1263111.806,1260022.314,1251478.196,1239049.295,1227874.612,1235500.887,1255425.191,1290582.258,1337339.449,1397946.804,1462704.776,1533769.856,1607131.228,1684811.945,1761499.581,1838127.755,1907463.562,..
BDI,Burundi,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2620196.29,2643931.041,2660952.446,2667892.158,2665622.324,2656369.962,2636433.176,2621826.115,2641290.014,2686566.282,2756644.593,2855110.871,2969545.409,3099619.239,3239395.992,3384537.48,3539065.811,3696880.411,3845378.335,3984073.335,..
KHM,Cambodia,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2276536.956,2301903.465,2341857.339,2384484.487,2415492.04,2464761.535,2548036.242,2623969.329,2746445.487,2874776.627,2983687.723,3053384.782,3125293.141,3199320.795,3331743.232,3467809.847,3601478.271,3736385.037,3812377.041,3899860.525,..
KHM,Cambodia,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2071864.736,2117991.627,2174938.74,2236392.796,2279368.073,2339259.841,2459694.113,2576158.328,2666866.944,2753236.672,2911918.181,3048153.472,3184279.444,3319998.737,3433502.75,3535058.462,3639359.888,3733362.62,3829552.024,3932645.271,..
KHM,Cambodia,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4350066.985,4420326.466,4518429.573,4620437.64,4696300.558,4800675.697,5004442.794,5199769.034,5414709.395,5628077.643,5897078.824,6101119.012,6310746.717,6517708.7,6769412.49,6999704.674,7239595.712,7470313.922,7642454.128,7837562.517,..
CMR,Cameroon,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1863942.399,1951999.326,2047198.807,2142473.843,2249454.094,2292025.673,2372403.864,2454848.021,2538880.466,2628694.23,2687173.561,2793223.094,2877126.696,2977758.147,3112131.176,3203201.262,3301762.795,3396746.389,3498720.944,3601972.146,..
CMR,Cameroon,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2516100.715,2579118.1,2643500.314,2709458.026,2792352.964,2767786.233,2860454.053,2955501.013,3048067.128,3155070.054,3218261.033,3341547.407,3434032.544,3547770.774,3715112.857,3820538.574,3922801.822,4031996.406,4142247.585,4253162.856,..
CMR,Cameroon,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4375001.57,4535532.448,4694161.215,4850704.509,5043493.484,5059973.067,5228594.949,5409856.282,5586027.423,5782503.69,5908243.007,6137311.047,6303572.304,6522316.074,6828861.48,7019709.504,7225307.992,7423557.79,7635217.957,7860481.65,..
CAN,Canada,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5937607.04,5923908.382,5936413.722,6048504.776,6145225.886,6214004.63,6358690.336,6570357.587,6747357.562,6931877.171,7051850.308,7269705.591,7485881.373,7626509.811,7713614.822,7869844.413,8104357.356,8250655.189,8227777.092,8308247.11,..
CAN,Canada,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7334396.953,7212974.264,7236078.394,7377990.085,7472529.85,7524598.576,7699153.52,7842815.058,8036066.995,8213011.275,8266700.288,8410848.673,8578153.343,8723211.514,8843219.942,8936345.399,9120947.649,9261223.226,9002658.285,9173766.161,..
CAN,Canada,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13278491.14,13130675.04,13189847.43,13421902.85,13624878.15,13733276.37,14064384.26,14405586.57,14799842.21,15160616.48,15319923.93,15667265.4,16062091.37,16334074.22,16554122.28,16828572.6,17232758.6,17518484.33,17246496.79,17484564.18,..
CPV,Cape Verde,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,40786.10048,42190.24753,43813.04231,45675.21987,47476.935,49191.04879,51074.77605,53018.07593,54905.92519,57004.32497,59186.31001,61291.90538,63580.43003,65882.94171,68176.73318,70448.81959,72700.2,74937.99676,77342.57789,79593.40269,..
CPV,Cape Verde,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,69586.26666,71705.95701,74254.35455,76840.33953,79416.71456,81828.40025,84230.712,86696.79725,89343.06198,92361.5,95532.72106,98915.32851,102555.6771,106068.985,109781.9704,113246.1495,116761.2553,120337.8289,123838.5424,127264.635,..
CPV,Cape Verde,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,110250.9665,113880.9149,118080.4131,122351.9305,126901.7493,131010.1441,135403.8676,139688.8788,144448.112,149261.2281,154644.6929,160286.244,166090.5691,171923.4321,177982.4183,183637.8307,189501.1744,195280.8943,201001.5583,207019.4066,..
CSS,Caribbean small states,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,803467.5137,797662.7189,808713.6714,837472.73,843068.469,848092.8164,850728.4998,860281.3915,870706.0953,884311.989,906877.7475,914692.8073,949034.4727,987314.1181,1017097.187,1058027.619,1075772.768,1093904.297,1082889.365,1084962.727,..
CSS,Caribbean small states,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1207020.969,1218038.617,1232547.139,1263300.139,1288835.777,1307700.187,1329081.413,1353481.168,1369966.792,1389772.175,1407064.531,1406921.11,1439001.688,1460827.652,1483983.982,1514817.415,1541623.028,1547811.976,1535273.602,1548895.299,..
CSS,Caribbean small states,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2010032.072,2015154.749,2042226.453,2100883.576,2132642.494,2154599.476,2180542.868,2214905.104,2241420.268,2274664.73,2313509.218,2321378.835,2388191.038,2447968.056,2500431.983,2573714.137,2618060.81,2640489.854,2617553.883,2634598.814,..
CYM,Cayman Islands,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CYM,Cayman Islands,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CYM,Cayman Islands,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
CAF,Central African Republic,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,566193.8654,587442.8904,607369.2332,624833.4106,640872.286,661375.7105,677574.1726,692181.8016,706064.8856,721379.01,734755.42,749699.3105,766897.2036,781352.8037,797079.1897,813054.1754,831610.2191,852727.996,876281.642,899517.7525,..
CAF,Central African Republic,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,668638.635,685726.9163,705060.0499,723799.1085,743824.8,762329.6858,779432.0207,796888.4451,813585.387,830523.78,845482.9762,858561.9036,872575.4708,886236.6014,902424.7269,921430.4997,940798.6515,962749.9873,984574.2349,1008509.506,..
CAF,Central African Republic,SL.EMP.TOTL,"Total employment, total (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1234468.328,1274343.063,1311705.214,1349670.663,1384804.965,1422667.082,1455851.728,1489906.792,1520460.198,1551576.863,1580914.759,1608774.656,1638656.141,1667756.901,1699546.596,1734453.533,1772242.713,1815174.393,1860358.263,1907396.378,..
TCD,Chad,SL.EMP.TOTL.FE,"Total employment, female (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1011395.06,1032510.859,1086895.331,1119655.439,1154048.178,1187958.76,1225281.267,1264537.936,1304116.568,1348655.56,1396364.609,1446889.793,1499028.987,1551129.999,1602045.235,1648561.506,1696610.762,1744352.755,1793084.516,1843783.175,..
TCD,Chad,SL.EMP.TOTL.MA,"Total employment, male (ages 15+)",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1231803.141,1270897.996,1302772.359,1339586.007,1381971.686,1424390.435,1466630.095,1515156.125,1566871.551,1619993.693,1676952.075,1739640.871,1801972.866,1861673.122,1930126.46,1994357.74,2054648.463,2114626.285,2175818.063,2239385.687,..
